Date,Time,Vin,Vout,Vbat,Fin,Fout,Load,Temp,UPS_Name
2025-06-11,23:37:56,224.5,220.5,272.5,60.0,60.0,28,28.0,UPS_10F
2025-06-11,22:37:48,227.0,220.0,272.5,59.9,59.9,29,28.0,UPS_10F
2025-06-11,21:37:40,227.5,219.5,272.5,59.9,59.9,28,27.0,UPS_10F
2025-06-11,20:37:32,227.5,220.5,272.5,59.9,59.9,29,28.0,UPS_10F
2025-06-11,19:37:24,226.5,220.0,272.5,60.0,60.0,29,28.0,UPS_10F
2025-06-11,18:37:16,224.5,220.0,272.5,59.9,59.9,27,28.0,UPS_10F
2025-06-11,17:37:08,226.5,220.0,272.5,59.9,59.9,27,28.0,UPS_10F
2025-06-11,16:36:59,226.5,220.5,272.5,60.0,60.0,28,31.0,UPS_10F
2025-06-11,15:36:51,227.0,220.0,272.5,60.0,60.0,29,30.0,UPS_10F
2025-06-11,14:36:41,226.5,220.0,272.5,60.0,60.0,28,30.0,UPS_10F
2025-06-11,13:36:33,224.5,220.0,272.5,60.0,60.0,28,30.0,UPS_10F
2025-06-11,12:36:24,226.5,220.0,272.5,60.0,60.0,28,29.0,UPS_10F
2025-06-11,11:36:16,223.5,220.0,272.5,59.9,59.9,27,26.0,UPS_10F
2025-06-11,10:36:08,225.5,220.0,272.5,60.0,60.0,27,26.0,UPS_10F
2025-06-11,09:36:00,226.5,220.0,272.5,60.0,60.0,27,26.0,UPS_10F
2025-06-11,08:35:51,226.5,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025-06-11,07:35:42,225.0,220.0,272.5,60.0,60.0,28,27.0,UPS_10F
2025-06-11,06:35:34,226.5,220.0,272.5,60.0,60.0,28,27.0,UPS_10F
2025-06-11,05:35:26,228.5,220.0,272.5,60.0,60.0,28,27.0,UPS_10F
2025-06-11,04:35:17,228.0,220.5,272.5,60.0,60.0,27,27.0,UPS_10F
2025-06-11,03:35:09,227.5,220.0,272.5,59.9,59.9,28,27.0,UPS_10F
2025-06-11,02:35:01,226.5,220.0,272.5,60.0,60.0,28,27.0,UPS_10F
2025-06-11,01:34:53,226.5,220.0,272.5,59.9,59.9,29,27.0,UPS_10F
2025-06-11,00:34:44,228.0,220.0,272.5,59.9,59.9,29,27.0,UPS_10F
2025-06-19,23:01:53,225.5,220.0,272.2,59.9,59.9,29,22.0,UPS_10F
2025-06-19,22:01:46,227.5,220.0,272.5,59.9,59.9,28,27.0,UPS_10F
2025-06-19,21:01:39,228.5,220.0,272.5,60.0,60.0,28,26.0,UPS_10F
2025-06-19,20:01:31,228.5,220.0,272.5,60.0,60.0,29,28.0,UPS_10F
2025-06-19,19:01:24,227.0,220.0,272.5,59.9,59.9,29,27.0,UPS_10F
2025-06-19,18:01:17,228.5,220.0,272.5,59.9,59.9,28,27.0,UPS_10F
2025-06-19,17:01:08,227.5,220.0,272.5,60.0,60.0,28,27.0,UPS_10F
2025-06-19,16:01:00,226.5,220.0,272.5,60.0,60.0,30,27.0,UPS_10F
2025-06-19,15:00:52,225.5,220.0,272.5,59.9,59.9,29,26.0,UPS_10F
2025-06-19,14:00:44,224.0,220.5,272.5,59.9,59.9,30,26.0,UPS_10F
2025-06-19,13:00:37,224.5,220.0,272.5,59.9,59.9,29,25.0,UPS_10F
2025-06-19,12:00:29,225.5,220.0,272.2,60.0,60.0,28,17.0,UPS_10F
2025-06-19,11:00:21,225.0,220.0,272.2,59.9,59.9,28,23.0,UPS_10F
2025-06-19,10:00:14,226.5,220.0,272.2,59.9,59.9,30,23.0,UPS_10F
2025-06-19,09:00:06,228.5,220.0,272.2,59.9,59.9,29,23.0,UPS_10F
2025-06-19,07:59:59,228.5,220.5,272.2,59.9,59.9,29,23.0,UPS_10F
2025-06-19,06:59:52,227.5,220.0,272.2,60.0,60.0,29,20.0,UPS_10F
2025-06-19,05:59:44,229.5,220.0,272.2,59.9,59.9,29,18.0,UPS_10F
2025-06-19,04:59:37,230.0,220.0,272.2,59.9,59.9,30,20.0,UPS_10F
2025-06-19,03:59:30,230.0,220.0,272.2,60.0,60.0,29,21.0,UPS_10F
2025-06-19,02:59:22,229.0,220.0,272.2,60.0,60.0,28,23.0,UPS_10F
2025-06-19,01:59:14,227.5,220.5,272.2,59.9,59.9,28,23.0,UPS_10F
2025-06-19,00:59:06,226.5,220.5,272.2,59.9,59.9,30,21.0,UPS_10F
